lng,lat,count
-55.50,4.50,36.00
-55.50,5.50,1712.00
-55.50,6.50,27.00
-55.50,7.50,2.00
-55.50,29.50,3.00
-55.50,42.50,2.00
-55.50,45.50,3.00
-55.50,46.50,43.00
-55.50,47.50,275.00
-55.50,48.50,110.00
-55.50,49.50,211.00
-55.50,50.50,48.00
-55.50,51.50,47.00
-55.50,52.50,78.00
-55.50,53.50,19.00
-55.50,54.50,2.00
-55.50,61.50,2.00
-55.50,67.50,25.00
-55.50,72.50,61.00
-55.50,73.50,41.00
-55.50,74.50,25.00
-54.50,-73.50,2.00
-54.50,-72.50,25.00
-54.50,-64.50,2.00
-54.50,-62.50,2.00
-54.50,-61.50,6.00
-54.50,-43.50,25.00
-54.50,-34.50,1864.00
-54.50,-33.50,993.00
-54.50,-32.50,535.00
-54.50,-31.50,862.00
-54.50,-30.50,810.00
-54.50,-29.50,839.00
-54.50,-28.50,1861.00
-54.50,-27.50,1887.00
-54.50,-26.50,460.00
-54.50,-25.50,4647.00
-54.50,-24.50,1189.00
-54.50,-23.50,465.00
-54.50,-22.50,2310.00
-54.50,-21.50,513.00
-54.50,-20.50,6137.00
-54.50,-19.50,339.00
-54.50,-18.50,1040.00
-54.50,-17.50,175.00
-54.50,-16.50,1331.00
-54.50,-15.50,1079.00
-54.50,-14.50,78.00
-54.50,-13.50,164.00
-54.50,-12.50,51.00
-54.50,-11.50,281.00
-54.50,-10.50,261.00
-54.50,-9.50,241.00
-54.50,-8.50,3.00
-54.50,-7.50,2.00
-54.50,-6.50,14.00
-54.50,-5.50,7.00
-54.50,-4.50,41.00
-54.50,-3.50,28.00
-54.50,-2.50,858.00
-54.50,-1.50,45.00
-54.50,-0.50,74.00
-54.50,0.50,30.00
-54.50,1.50,4.00
-54.50,3.50,29.00
-54.50,4.50,89.00
-54.50,5.50,265.00
-54.50,6.50,2.00
-54.50,9.50,2.00
-54.50,17.50,2.00
-54.50,21.50,2.00
-54.50,25.50,12.00
-54.50,29.50,2.00
-54.50,30.50,3.00
-54.50,39.50,2.00
-54.50,45.50,4.00
-54.50,46.50,10.00
-54.50,47.50,84.00
-54.50,48.50,350.00
-54.50,49.50,183.00
-54.50,50.50,13.00
-54.50,52.50,2.00
-54.50,55.50,3.00
-54.50,58.50,2.00
-54.50,65.50,2.00
-54.50,70.50,93.00
-54.50,72.50,14.00
-54.50,80.50,2.00
-53.50,-82.50,2.00
-53.50,-80.50,2.00
-53.50,-71.50,3.00
-53.50,-41.50,2.00
-53.50,-34.50,110.00
-53.50,-33.50,355.00
-53.50,-32.50,428.00
-53.50,-31.50,511.00
-53.50,-30.50,354.00
-53.50,-29.50,3954.00
-53.50,-28.50,3113.00
-53.50,-27.50,2131.00
-53.50,-26.50,1898.00
-53.50,-25.50,1634.00
-53.50,-24.50,4453.00
-53.50,-23.50,1056.00
-53.50,-22.50,781.00
-53.50,-21.50,555.00
-53.50,-20.50,2246.00
-53.50,-19.50,843.00
-53.50,-18.50,162.00
-53.50,-17.50,282.00
-53.50,-16.50,409.00
-53.50,-15.50,167.00
-53.50,-14.50,152.00
-53.50,-13.50,74.00
-53.50,-12.50,100.00
-53.50,-10.50,1116.00
-53.50,-7.50,2.00
-53.50,-6.50,5.00
-53.50,-5.50,2.00
-53.50,-4.50,2.00
-53.50,-3.50,29.00
-53.50,-2.50,8.00
-53.50,-1.50,25.00
-53.50,0.50,17.00
-53.50,3.50,18.00
-53.50,4.50,6.00
-53.50,5.50,120.00
-53.50,6.50,3.00
-53.50,7.50,2.00
-53.50,22.50,2.00
-53.50,24.50,2.00
-53.50,30.50,3.00
-53.50,46.50,55.00
-53.50,47.50,955.00
-53.50,48.50,333.00
-53.50,49.50,128.00
-53.50,50.50,13.00
-53.50,65.50,60.00
-53.50,66.50,436.00
-53.50,67.50,129.00
-53.50,68.50,71.00
-53.50,69.50,171.00
-53.50,70.50,78.00
-53.50,71.50,50.00
-53.50,72.50,2.00
-53.50,74.50,2.00
-53.50,81.50,13.00
-52.50,-82.50,2.00
-52.50,-71.50,5.00
-52.50,-70.50,2.00
-52.50,-39.50,2.00
-52.50,-38.50,26.00
-52.50,-33.50,3.00
-52.50,-32.50,1306.00
-52.50,-31.50,3295.00
-52.50,-30.50,932.00
-52.50,-29.50,3287.00
-52.50,-28.50,4848.00
-52.50,-27.50,5359.00
-52.50,-26.50,1840.00
-52.50,-25.50,916.00
-52.50,-24.50,1151.00
-52.50,-23.50,1962.00
-52.50,-22.50,506.00
-52.50,-21.50,11800.00
-52.50,-20.50,13306.00
-52.50,-19.50,4009.00
-52.50,-18.50,177.00
-52.50,-17.50,473.00
-52.50,-16.50,190.00
-52.50,-15.50,427.00
-52.50,-14.50,285.00
-52.50,-13.50,262.00
-52.50,-12.50,129.00
-52.50,-11.50,42.00
-52.50,-10.50,123.00
-52.50,-7.50,9.00
-52.50,-6.50,6.00
-52.50,-5.50,4.00
-52.50,-4.50,9.00
-52.50,-3.50,315.00
-52.50,-2.50,105.00
-52.50,-1.50,74.00
-52.50,-0.50,42.00
-52.50,0.50,6.00
-52.50,1.50,2.00
-52.50,2.50,34.00
-52.50,3.50,3.00
-52.50,4.50,1518.00
-52.50,5.50,426.00
-52.50,11.50,14.00
-52.50,12.50,8.00
-52.50,22.50,2.00
-52.50,26.50,25.00
-52.50,27.50,25.00
-52.50,30.50,2.00
-52.50,46.50,48.00
-52.50,47.50,5910.00
-52.50,48.50,49.00
-52.50,50.50,7.00
-52.50,52.50,2.00
-52.50,58.50,26.00
-52.50,64.50,33.00
-52.50,65.50,358.00
-52.50,66.50,28.00
-52.50,68.50,417.00
-52.50,69.50,42.00
-52.50,70.50,240.00
-52.50,83.50,11.00
-51.50,-83.50,5.00
-51.50,-81.50,2.00
-51.50,-68.50,25.00
-51.50,-58.50,2.00
-51.50,-50.50,2.00
-51.50,-32.50,2.00
-51.50,-31.50,216.00
-51.50,-30.50,20196.00
-51.50,-29.50,24806.00
-51.50,-28.50,2541.00
-51.50,-27.50,1754.00
-51.50,-26.50,1241.00
-51.50,-25.50,1431.00
-51.50,-24.50,710.00
-51.50,-23.50,12282.00
-51.50,-22.50,2715.00
-51.50,-21.50,3226.00
-51.50,-20.50,8824.00
-51.50,-19.50,1183.00
-51.50,-18.50,169.00
-51.50,-17.50,741.00
-51.50,-16.50,288.00
-51.50,-15.50,181.00
-51.50,-14.50,185.00
-51.50,-13.50,68.00
-51.50,-12.50,170.00
-51.50,-11.50,163.00
-51.50,-10.50,288.00
-51.50,-9.50,52.00
-51.50,-8.50,3.00
-51.50,-7.50,28.00
-51.50,-6.50,138.00
-51.50,-5.50,5.00
-51.50,-4.50,11.00
-51.50,-3.50,34.00
-51.50,-2.50,27.00
-51.50,-1.50,35.00
-51.50,-0.50,111.00
-51.50,0.50,1282.00
-51.50,1.50,132.00
-51.50,2.50,12.00
-51.50,3.50,89.00
-51.50,4.50,7.00
-51.50,8.50,2.00
-51.50,13.50,12.00
-51.50,29.50,4.00
-51.50,30.50,3.00
-51.50,32.50,25.00
-51.50,38.50,25.00
-51.50,46.50,2.00
-51.50,48.50,2.00
-51.50,50.50,13.00
-51.50,52.50,2.00
-51.50,54.50,2.00
-51.50,56.50,3.00
-51.50,62.50,2.00
-51.50,63.50,14.00
-51.50,64.50,3103.00
-51.50,67.50,2.00
-51.50,68.50,114.00
-51.50,69.50,432.00
-51.50,70.50,47.00
-51.50,71.50,31.00
-51.50,72.50,25.00
-51.50,81.50,25.00
-50.50,-80.50,2.00
-50.50,-77.50,25.00
-50.50,-41.50,25.00
-50.50,-38.50,25.00
-50.50,-31.50,60.00
-50.50,-30.50,848.00
-50.50,-29.50,7790.00
-50.50,-28.50,600.00
-50.50,-27.50,1816.00
-50.50,-26.50,677.00
-50.50,-25.50,2671.00
-50.50,-24.50,1191.00
-50.50,-23.50,2265.00
-50.50,-22.50,1698.00
-50.50,-21.50,4730.00
-50.50,-20.50,1866.00
-50.50,-19.50,195.00
-50.50,-18.50,293.00
-50.50,-17.50,929.00
-50.50,-16.50,209.00
-50.50,-15.50,90.00
-50.50,-14.50,117.00
-50.50,-13.50,36.00
-50.50,-12.50,57.00
-50.50,-11.50,73.00
-50.50,-10.50,63.00
-50.50,-9.50,83.00
-50.50,-8.50,89.00
-50.50,-7.50,13.00
-50.50,-6.50,430.00
-50.50,-5.50,40.00
-50.50,-4.50,28.00
-50.50,-3.50,24.00
-50.50,-2.50,18.00
-50.50,-1.50,224.00
-50.50,-0.50,22.00
-50.50,0.50,91.00
-50.50,1.50,28.00
-50.50,2.50,38.00
-50.50,3.50,4.00
-50.50,4.50,2.00
-50.50,8.50,25.00
-50.50,11.50,2.00
-50.50,22.50,3.00
-50.50,28.50,3.00
-50.50,30.50,4.00
-50.50,34.50,2.00
-50.50,37.50,25.00
-50.50,43.50,7.00
-50.50,44.50,2.00
-50.50,45.50,2.00
-50.50,50.50,2.00
-50.50,62.50,89.00
-50.50,63.50,39.00
-50.50,64.50,37.00
-50.50,66.50,2.00
-50.50,67.50,329.00
-50.50,68.50,3.00
-50.50,69.50,33.00
-50.50,70.50,4.00
-50.50,85.50,2.00
-49.50,-79.50,2.00
-49.50,-78.50,2.00
-49.50,-73.50,2.00
-49.50,-44.50,2.00
-49.50,-31.50,2.00
-49.50,-30.50,13.00
-49.50,-29.50,1745.00
-49.50,-28.50,6233.00
-49.50,-27.50,1681.00
-49.50,-26.50,9641.00
-49.50,-25.50,31708.00
-49.50,-24.50,946.00
-49.50,-23.50,1770.00
-49.50,-22.50,7795.00
-49.50,-21.50,1680.00
-49.50,-20.50,5516.00
-49.50,-19.50,509.00
-49.50,-18.50,1429.00
-49.50,-17.50,455.00
-49.50,-16.50,13662.00
-49.50,-15.50,818.00
-49.50,-14.50,274.00
-49.50,-13.50,245.00
-49.50,-12.50,84.00
-49.50,-11.50,167.00
-49.50,-10.50,112.00
-49.50,-9.50,40.00
-49.50,-8.50,131.00
-49.50,-7.50,61.00
-49.50,-6.50,441.00
-49.50,-5.50,1140.00
-49.50,-4.50,81.00
-49.50,-3.50,232.00
-49.50,-2.50,231.00
-49.50,-1.50,26.00
-49.50,-0.50,38.00
-49.50,0.50,6.00
-49.50,1.50,28.00
-49.50,5.50,2.00
-49.50,10.50,25.00
-49.50,13.50,25.00
-49.50,17.50,2.00
-49.50,30.50,2.00
-49.50,50.50,5.00
-49.50,51.50,2.00
-49.50,56.50,21.00
-49.50,60.50,4.00
-49.50,61.50,168.00
-49.50,62.50,171.00
-49.50,63.50,26.00
-49.50,64.50,2.00
-49.50,68.50,2.00
-49.50,70.50,2.00
-49.50,79.50,3.00
-48.50,-83.50,2.00
-48.50,-71.50,2.00
-48.50,-70.50,25.00
-48.50,-52.50,25.00
-48.50,-39.50,25.00
-48.50,-28.50,5959.00
-48.50,-27.50,28561.00
-48.50,-26.50,13465.00
-48.50,-25.50,2267.00
-48.50,-24.50,1575.00
-48.50,-23.50,4127.00
-48.50,-22.50,6818.00
-48.50,-21.50,6469.00
-48.50,-20.50,3348.00
-48.50,-19.50,2279.00
-48.50,-18.50,5281.00
-48.50,-17.50,705.00
-48.50,-16.50,2716.00
-48.50,-15.50,4462.00
-48.50,-14.50,116.00
-48.50,-13.50,59.00
-48.50,-12.50,58.00
-48.50,-11.50,121.00
-48.50,-10.50,1524.00
-48.50,-9.50,71.00
-48.50,-8.50,148.00
-48.50,-7.50,569.00
-48.50,-6.50,166.00
-48.50,-5.50,1607.00
-48.50,-4.50,1211.00
-48.50,-3.50,363.00
-48.50,-2.50,215.00
-48.50,-1.50,7164.00
-48.50,-0.50,155.00
-48.50,0.50,4.00
-48.50,8.50,2.00
-48.50,18.50,2.00
-48.50,22.50,2.00
-48.50,30.50,3.00
-48.50,37.50,2.00
-48.50,40.50,2.00
-48.50,46.50,28.00
-48.50,50.50,2.00
-48.50,51.50,2.00
-48.50,58.50,2.00
-48.50,60.50,98.00
-48.50,61.50,9.00
-48.50,62.50,2.00
-48.50,82.50,2.00
-47.50,-73.50,2.00
-47.50,-26.50,2.00
-47.50,-25.50,58.00
-47.50,-24.50,1429.00
-47.50,-23.50,25401.00
-47.50,-22.50,38789.00
-47.50,-21.50,13440.00
-47.50,-20.50,4536.00
-47.50,-19.50,2621.00
-47.50,-18.50,1235.00
-47.50,-17.50,154.00
-47.50,-16.50,2391.00
-47.50,-15.50,22542.00
-47.50,-14.50,207.00
-47.50,-13.50,32.00
-47.50,-12.50,18.00
-47.50,-11.50,72.00
-47.50,-10.50,48.00
-47.50,-9.50,28.00
-47.50,-8.50,198.00
-47.50,-7.50,176.00
-47.50,-6.50,781.00
-47.50,-5.50,3693.00
-47.50,-4.50,7796.00
-47.50,-3.50,6663.00
-47.50,-2.50,1635.00
-47.50,-1.50,971.00
-47.50,-0.50,313.00
-47.50,8.50,25.00
-47.50,34.50,2.00
-47.50,44.50,6.00
-47.50,51.50,3.00
-47.50,57.50,2.00
-47.50,60.50,2.00
-47.50,61.50,19.00
-47.50,62.50,4.00
-47.50,64.50,2.00
-47.50,81.50,25.00
-47.50,82.50,2.00
-46.50,-83.50,2.00
-46.50,-69.50,2.00
-46.50,-35.50,2.00
-46.50,-34.50,2.00
-46.50,-32.50,3.00
-46.50,-25.50,14.00
-46.50,-24.50,4783.00
-46.50,-23.50,204046.00
-46.50,-22.50,34830.00
-46.50,-21.50,5275.00
-46.50,-20.50,1460.00
-46.50,-19.50,1017.00
-46.50,-18.50,1095.00
-46.50,-17.50,866.00
-46.50,-16.50,526.00
-46.50,-15.50,196.00
-46.50,-14.50,245.00
-46.50,-13.50,149.00
-46.50,-12.50,160.00
-46.50,-11.50,94.00
-46.50,-10.50,21.00
-46.50,-9.50,33.00
-46.50,-8.50,182.00
-46.50,-7.50,313.00
-46.50,-6.50,262.00
-46.50,-5.50,150.00
-46.50,-4.50,2274.00
-46.50,-3.50,2570.00
-46.50,-2.50,85.00
-46.50,-1.50,227.00
-46.50,-0.50,92.00
-46.50,11.50,25.00
-46.50,26.50,2.00
-46.50,30.50,2.00
-46.50,40.50,2.00
-46.50,60.50,569.00
-46.50,62.50,2.00
-46.50,84.50,25.00
-45.50,-81.50,2.00
-45.50,-70.50,2.00
-45.50,-66.50,2.00
-45.50,-60.50,15.00
-45.50,-45.50,25.00
-45.50,-44.50,2.00
-45.50,-25.50,2.00
-45.50,-24.50,5.00
-45.50,-23.50,16565.00
-45.50,-22.50,6733.00
-45.50,-21.50,3111.00
-45.50,-20.50,2031.00
-45.50,-19.50,1124.00
-45.50,-18.50,500.00
-45.50,-17.50,112.00
-45.50,-16.50,112.00
-45.50,-15.50,66.00
-45.50,-14.50,54.00
-45.50,-13.50,88.00
-45.50,-12.50,650.00
-45.50,-11.50,125.00
-45.50,-10.50,88.00
-45.50,-9.50,123.00
-45.50,-8.50,110.00
-45.50,-7.50,68.00
-45.50,-6.50,61.00
-45.50,-5.50,215.00
-45.50,-4.50,168.00
-45.50,-3.50,507.00
-45.50,-2.50,312.00
-45.50,-1.50,150.00
-45.50,-0.50,9.00
-45.50,1.50,3.00
-45.50,2.50,3.00
-45.50,22.50,25.00
-45.50,41.50,25.00
-45.50,43.50,2.00
-45.50,46.50,13.00
-45.50,47.50,11.00
-45.50,51.50,3.00
-45.50,59.50,91.00
-45.50,60.50,217.00
-45.50,61.50,266.00
-45.50,65.50,2.00
-45.50,84.50,25.00
-44.50,-70.50,3.00
-44.50,-60.50,20.00
-44.50,-59.50,2.00
-44.50,-55.50,2.00
-44.50,-46.50,2.00
-44.50,-26.50,2.00
-44.50,-24.50,71.00
-44.50,-23.50,1851.00
-44.50,-22.50,6524.00
-44.50,-21.50,2557.00
-44.50,-20.50,4032.00
-44.50,-19.50,10718.00
-44.50,-18.50,1823.00
-44.50,-17.50,530.00
-44.50,-16.50,477.00
-44.50,-15.50,208.00
-44.50,-14.50,120.00
-44.50,-13.50,157.00
-44.50,-12.50,448.00
-44.50,-11.50,33.00
-44.50,-10.50,22.00
-44.50,-9.50,137.00
-44.50,-8.50,44.00
-44.50,-7.50,118.00
-44.50,-6.50,76.00
-44.50,-5.50,261.00
-44.50,-4.50,765.00
-44.50,-3.50,422.00
-44.50,-2.50,4883.00
-44.50,-1.50,58.00
-44.50,0.50,6.00
-44.50,1.50,6.00
-44.50,6.50,2.00
-44.50,8.50,2.00
-44.50,14.50,2.00
-44.50,15.50,2.00
-44.50,19.50,2.00
-44.50,31.50,2.00
-44.50,34.50,2.00
-44.50,43.50,4.00
-44.50,51.50,5.00
-44.50,60.50,120.00
-44.50,66.50,3.00
-43.50,-71.50,2.00
-43.50,-68.50,25.00
-43.50,-58.50,25.00
-43.50,-57.50,2.00
-43.50,-51.50,2.00
-43.50,-45.50,25.00
-43.50,-35.50,2.00
-43.50,-25.50,8.00
-43.50,-23.50,3543.00
-43.50,-22.50,75339.00
-43.50,-21.50,5093.00
-43.50,-20.50,3200.00
-43.50,-19.50,111251.00
-43.50,-18.50,465.00
-43.50,-17.50,412.00
-43.50,-16.50,2087.00
-43.50,-15.50,279.00
-43.50,-14.50,56.00
-43.50,-13.50,181.00
-43.50,-12.50,69.00
-43.50,-11.50,220.00
-43.50,-10.50,86.00
-43.50,-9.50,94.00
-43.50,-8.50,58.00
-43.50,-7.50,83.00
-43.50,-6.50,316.00
-43.50,-5.50,228.00
-43.50,-4.50,562.00
-43.50,-3.50,743.00
-43.50,-2.50,75.00
-43.50,-1.50,5.00
-43.50,22.50,49.00
-43.50,31.50,25.00
-43.50,43.50,25.00
-43.50,47.50,2.00
-43.50,54.50,25.00
-43.50,56.50,2.00
-43.50,58.50,2.00
-43.50,59.50,3.00
-43.50,60.50,131.00
-43.50,73.50,25.00
-42.50,-75.50,25.00
-42.50,-57.50,2.00
-42.50,-30.50,25.00
-42.50,-25.50,29.00
-42.50,-24.50,25.00
-42.50,-23.50,7.00
-42.50,-22.50,12634.00
-42.50,-21.50,2320.00
-42.50,-20.50,2033.00
-42.50,-19.50,3017.00
-42.50,-18.50,469.00
-42.50,-17.50,608.00
-42.50,-16.50,357.00
-42.50,-15.50,170.00
-42.50,-14.50,537.00
-42.50,-13.50,168.00
-42.50,-12.50,110.00
-42.50,-11.50,96.00
-42.50,-10.50,99.00
-42.50,-9.50,127.00
-42.50,-8.50,110.00
-42.50,-7.50,75.00
-42.50,-6.50,228.00
-42.50,-5.50,8671.00
-42.50,-4.50,199.00
-42.50,-3.50,467.00
-42.50,-2.50,433.00
-42.50,-1.50,3.00
-42.50,3.50,25.00
-42.50,10.50,25.00
-42.50,12.50,26.00
-42.50,14.50,25.00
-42.50,17.50,25.00
-42.50,31.50,2.00
-42.50,32.50,2.00
-42.50,36.50,25.00
-42.50,37.50,13.00
-42.50,60.50,2.00
-42.50,61.50,128.00
-42.50,62.50,2.00
-42.50,68.50,2.00
-42.50,71.50,55.00
-42.50,79.50,25.00
-41.50,-84.50,25.00
-41.50,-82.50,2.00
-41.50,-80.50,25.00
-41.50,-55.50,2.00
-41.50,-40.50,2.00
-41.50,-24.50,2.00
-41.50,-23.50,27.00
-41.50,-22.50,3078.00
-41.50,-21.50,3677.00
-41.50,-20.50,3724.00
-41.50,-19.50,824.00
-41.50,-18.50,1535.00
-41.50,-17.50,1050.00
-41.50,-16.50,550.00
-41.50,-15.50,198.00
-41.50,-14.50,361.00
-41.50,-13.50,432.00
-41.50,-12.50,318.00
-41.50,-11.50,492.00
-41.50,-10.50,100.00
-41.50,-9.50,38.00
-41.50,-8.50,106.00
-41.50,-7.50,534.00
-41.50,-6.50,214.00
-41.50,-5.50,142.00
-41.50,-4.50,201.00
-41.50,-3.50,307.00
-41.50,-2.50,638.00
-41.50,-1.50,2.00
-41.50,1.50,2.00
-41.50,13.50,25.00
-41.50,30.50,3.00
-41.50,40.50,10.00
-41.50,47.50,3.00
-41.50,57.50,25.00
-41.50,62.50,2.00
-41.50,63.50,33.00
-41.50,75.50,2.00
-41.50,83.50,5.00
-40.50,-51.50,25.00
-40.50,-22.50,37.00
-40.50,-21.50,463.00
-40.50,-20.50,13985.00
-40.50,-19.50,6780.00
-40.50,-18.50,5860.00
-40.50,-17.50,2947.00
-40.50,-16.50,277.00
-40.50,-15.50,375.00
-40.50,-14.50,1799.00
-40.50,-13.50,476.00
-40.50,-12.50,594.00
-40.50,-11.50,636.00
-40.50,-10.50,419.00
-40.50,-9.50,2048.00
-40.50,-8.50,53.00
-40.50,-7.50,889.00
-40.50,-6.50,111.00
-40.50,-5.50,367.00
-40.50,-4.50,756.00
-40.50,-3.50,2239.00
-40.50,-2.50,576.00
-40.50,7.50,2.00
-40.50,16.50,2.00
-40.50,36.50,2.00
-40.50,39.50,7.00
-40.50,41.50,27.00
-40.50,44.50,5.00
-40.50,47.50,3.00
-40.50,50.50,58.00
-40.50,63.50,3.00
-40.50,64.50,94.00
-40.50,65.50,13.00
-40.50,66.50,2.00
-40.50,69.50,25.00
-40.50,72.50,29.00
-40.50,80.50,2.00
-40.50,84.50,25.00
-39.50,-68.50,25.00
-39.50,-54.50,11.00
-39.50,-50.50,25.00
-39.50,-38.50,2.00
-39.50,-37.50,2.00
-39.50,-27.50,2.00
-39.50,-24.50,3.00
-39.50,-23.50,3.00
-39.50,-22.50,2.00
-39.50,-21.50,36.00
-39.50,-20.50,6.00
-39.50,-19.50,254.00
-39.50,-18.50,6685.00
-39.50,-17.50,12828.00
-39.50,-16.50,1765.00
-39.50,-15.50,415.00
-39.50,-14.50,2047.00
-39.50,-13.50,1019.00
-39.50,-12.50,2171.00
-39.50,-11.50,755.00
-39.50,-10.50,291.00
-39.50,-9.50,132.00
-39.50,-8.50,225.00
-39.50,-7.50,1827.00
-39.50,-6.50,657.00
-39.50,-5.50,485.00
-39.50,-4.50,689.00
-39.50,-3.50,1300.00
-39.50,-2.50,54.00
-39.50,-0.50,2.00
-39.50,0.50,5.00
-39.50,1.50,2.00
-39.50,29.50,3.00
-39.50,34.50,2.00
-39.50,37.50,2.00
-39.50,40.50,2.00
-39.50,50.50,2.00
-39.50,52.50,2.00
-39.50,56.50,2.00
-39.50,65.50,5.00
-39.50,72.50,35.00
-39.50,75.50,26.00
-39.50,85.50,2.00
-38.50,-54.50,5.00
-38.50,-53.50,6.00
-38.50,-48.50,2.00
-38.50,-47.50,2.00
-38.50,-19.50,2.00
-38.50,-18.50,9.00
-38.50,-17.50,22.00
-38.50,-16.50,25.00
-38.50,-15.50,90.00
-38.50,-14.50,85.00
-38.50,-13.50,1321.00
-38.50,-12.50,25014.00
-38.50,-11.50,507.00
-38.50,-10.50,311.00
-38.50,-9.50,450.00
-38.50,-8.50,350.00
-38.50,-7.50,762.00
-38.50,-6.50,1300.00
-38.50,-5.50,576.00
-38.50,-4.50,1200.00
-38.50,-3.50,19909.00
-38.50,-2.50,15.00
-38.50,0.50,4.00
-38.50,8.50,25.00
-38.50,11.50,2.00
-38.50,18.50,25.00
-38.50,22.50,2.00
-38.50,25.50,3.00
-38.50,45.50,25.00
-38.50,47.50,2.00
-38.50,65.50,15.00
-38.50,72.50,118.00
-37.50,-83.50,25.00
-37.50,-57.50,2.00
-37.50,-54.50,5.00
-37.50,-45.50,4.00
-37.50,-37.50,28.00
-37.50,-32.50,25.00
-37.50,-18.50,2.00
-37.50,-17.50,3.00
-37.50,-13.50,5.00
-37.50,-12.50,165.00
-37.50,-11.50,967.00
-37.50,-10.50,13932.00
-37.50,-9.50,1946.00
-37.50,-8.50,373.00
-37.50,-7.50,911.00
-37.50,-6.50,897.00
-37.50,-5.50,2404.00
-37.50,-4.50,733.00
-37.50,-3.50,16.00
-37.50,-2.50,72.00
-37.50,-1.50,3.00
-37.50,5.50,2.00
-37.50,10.50,2.00
-37.50,12.50,2.00
-37.50,18.50,2.00
-37.50,19.50,2.00
-37.50,20.50,25.00
-37.50,22.50,2.00
-37.50,24.50,25.00
-37.50,41.50,2.00
-37.50,44.50,4.00
